"SH";"6";"";"";"";"";"";"";"";"";"C:\Users\felip\Desktop\CONSORCIO SANTOS\PROJETOS\PANTANAL BAIXO\PANTANAL ESGOTO-REV1.dwg";"Layout1";"";"";"Microsoft Print to PDF";"";"ISOA1";"0";"Canceled";"MESSAGE: Error : A operação foi cancelada pelo usuário.   ";"ERROR: The device has reported an unknown error. "
"JF";"6";"";"";"";"";"12/01/2026 08:03:36";"";"";"";"";"";"";"";"";"";"";"";"Canceled"
"JS";"7";"";"";"";"12/01/2026 08:03:46";"";"felip";"PRO_SANE";"";"";"";"";"";"";"";"";"";""
"SH";"7";"";"";"";"12/01/2026 08:03:46";"12/01/2026 08:04:52";"";"";"";"C:\Users\felip\Desktop\CONSORCIO SANTOS\PROJETOS\PANTANAL BAIXO\PANTANAL ESGOTO-REV1.dwg";"Layout1";"";"";"PDF24";"";"A1";"0";"Plotted"
"JF";"7";"";"";"";"";"12/01/2026 08:04:52";"";"";"";"";"";"";"";"";"";"";"";"Plotted"
"JS";"8";"";"";"";"12/01/2026 08:05:58";"";"felip";"PRO_SANE";"";"";"";"";"";"";"";"";"";""
"SH";"8";"";"";"";"12/01/2026 08:05:58";"12/01/2026 08:07:19";"";"";"";"C:\Users\felip\Desktop\CONSORCIO SANTOS\PROJETOS\PANTANAL BAIXO\PANTANAL ESGOTO-REV1.dwg";"Layout1";"";"";"PDF24";"";"A1";"0";"Plotted"
"JF";"8";"";"";"";"";"12/01/2026 08:07:19";"";"";"";"";"";"";"";"";"";"";"";"Plotted"
"JS";"9";"";"";"";"12/01/2026 08:34:55";"";"felip";"PRO_SANE";"";"";"";"";"";"";"";"";"";""
"SH";"9";"";"";"";"12/01/2026 08:34:55";"12/01/2026 08:35:21";"";"";"";"C:\Users\felip\Desktop\CONSORCIO SANTOS\PROJETOS\Vila dos Criadores\Projeto Criadores- ESGOTOrev4.dwg";"Layout1";"";"";"PDF24";"";"A1";"0";"Plotted"
"JF";"9";"";"";"";"";"12/01/2026 08:35:21";"";"";"";"";"";"";"";"";"";"";"";"Plotted"
"JS";"10";"";"";"";"12/01/2026 09:39:49";"";"felip";"PRO_SANE";"";"";"";"";"";"";"";"";"";""
